,Country/Region,Date,Confirmed,Deaths,Recovered
6127,Laos,5/3/20,19,0,9
6128,Laos,5/4/20,19,0,9
6129,Laos,5/5/20,19,0,9
6130,Laos,5/6/20,19,0,10
6131,Laos,5/7/20,19,0,9
6132,Latvia,3/10/20,8,0,1
6133,Latvia,3/11/20,10,0,1
6134,Latvia,3/12/20,10,0,1
6135,Latvia,3/13/20,17,0,1
6136,Latvia,3/14/20,26,0,1
6137,Latvia,3/15/20,30,0,1
6138,Latvia,3/16/20,34,0,1
6139,Latvia,3/17/20,49,0,1
6140,Latvia,3/18/20,71,0,1
6141,Latvia,3/19/20,86,0,1
6142,Latvia,3/2/20,1,0,0
6143,Latvia,3/20/20,111,0,1
6144,Latvia,3/21/20,124,0,1
6145,Latvia,3/22/20,139,0,1
6146,Latvia,3/23/20,180,0,1
6147,Latvia,3/24/20,197,0,1
6148,Latvia,3/25/20,221,0,1
6149,Latvia,3/26/20,244,0,1
6150,Latvia,3/27/20,280,0,1
6151,Latvia,3/28/20,305,0,1
6152,Latvia,3/29/20,347,0,1
6153,Latvia,3/3/20,1,0,0
6154,Latvia,3/30/20,376,0,1
6155,Latvia,3/31/20,398,0,1
6156,Latvia,3/4/20,1,0,0
6157,Latvia,3/5/20,1,0,0
6158,Latvia,3/6/20,1,0,0
6159,Latvia,3/7/20,1,0,0
6160,Latvia,3/8/20,2,0,0
6161,Latvia,3/9/20,6,0,0
6162,Latvia,4/1/20,446,0,1
6163,Latvia,4/10/20,612,3,16
6164,Latvia,4/11/20,630,3,16
6165,Latvia,4/12/20,651,5,16
6166,Latvia,4/13/20,655,5,16
6167,Latvia,4/14/20,657,5,16
6168,Latvia,4/15/20,666,5,44
6169,Latvia,4/16/20,675,5,57
6170,Latvia,4/17/20,682,5,88
6171,Latvia,4/18/20,712,5,88
6172,Latvia,4/19/20,727,5,88
6173,Latvia,4/2/20,458,0,31
6174,Latvia,4/20/20,739,5,88
6175,Latvia,4/21/20,748,9,133
6176,Latvia,4/22/20,761,11,133
6177,Latvia,4/23/20,778,11,133
6178,Latvia,4/24/20,784,12,267
6179,Latvia,4/25/20,804,12,267
6180,Latvia,4/26/20,812,12,267
6181,Latvia,4/27/20,818,13,267
6182,Latvia,4/28/20,836,13,267
6183,Latvia,4/29/20,849,15,348
6184,Latvia,4/3/20,493,1,1
6185,Latvia,4/30/20,858,15,348
6186,Latvia,4/4/20,509,1,1
6187,Latvia,4/5/20,533,1,1
6188,Latvia,4/6/20,542,1,16
6189,Latvia,4/7/20,548,2,16
6190,Latvia,4/8/20,577,2,16
6191,Latvia,4/9/20,589,3,16
6192,Latvia,5/1/20,870,16,348
6193,Latvia,5/2/20,871,16,348
6194,Latvia,5/3/20,879,16,348
6195,Latvia,5/4/20,896,16,348
6196,Latvia,5/5/20,896,17,348
6197,Latvia,5/6/20,900,17,464
6198,Latvia,5/7/20,909,18,464
6199,Lebanon,2/21/20,1,0,0
6200,Lebanon,2/22/20,1,0,0
6201,Lebanon,2/23/20,1,0,0
6202,Lebanon,2/24/20,1,0,0
6203,Lebanon,2/25/20,1,0,0
6204,Lebanon,2/26/20,2,0,0
6205,Lebanon,2/27/20,2,0,0
6206,Lebanon,2/28/20,2,0,0
6207,Lebanon,2/29/20,4,0,0
6208,Lebanon,3/1/20,10,0,0
6209,Lebanon,3/10/20,41,1,1
6210,Lebanon,3/11/20,61,3,1
6211,Lebanon,3/12/20,61,3,1
6212,Lebanon,3/13/20,77,3,1
6213,Lebanon,3/14/20,93,3,1
6214,Lebanon,3/15/20,110,3,1
6215,Lebanon,3/16/20,110,3,1
6216,Lebanon,3/17/20,120,3,3
6217,Lebanon,3/18/20,133,3,3
6218,Lebanon,3/19/20,157,4,4
6219,Lebanon,3/2/20,13,0,0
6220,Lebanon,3/20/20,163,4,4
6221,Lebanon,3/21/20,187,4,4
6222,Lebanon,3/22/20,248,4,8
6223,Lebanon,3/23/20,267,4,8
6224,Lebanon,3/24/20,318,4,8
6225,Lebanon,3/25/20,333,6,20
6226,Lebanon,3/26/20,368,6,23
6227,Lebanon,3/27/20,391,8,27
6228,Lebanon,3/28/20,412,8,30
6229,Lebanon,3/29/20,438,10,30
6230,Lebanon,3/3/20,13,0,0
6231,Lebanon,3/30/20,446,11,35
6232,Lebanon,3/31/20,470,12,37
6233,Lebanon,3/4/20,13,0,1
6234,Lebanon,3/5/20,16,0,1
6235,Lebanon,3/6/20,22,0,1
6236,Lebanon,3/7/20,22,0,1
6237,Lebanon,3/8/20,32,0,1
6238,Lebanon,3/9/20,32,0,1
6239,Lebanon,4/1/20,479,14,43
6240,Lebanon,4/10/20,609,20,76
6241,Lebanon,4/11/20,619,20,77
6242,Lebanon,4/12/20,630,20,80
6243,Lebanon,4/13/20,632,20,80
6244,Lebanon,4/14/20,641,21,80
6245,Lebanon,4/15/20,658,21,85
6246,Lebanon,4/16/20,663,21,86
6247,Lebanon,4/17/20,668,21,86
6248,Lebanon,4/18/20,672,21,99
6249,Lebanon,4/19/20,673,21,102
6250,Lebanon,4/2/20,494,16,46
6251,Lebanon,4/20/20,677,21,103
6252,Lebanon,4/21/20,677,21,108
6253,Lebanon,4/22/20,682,22,113
6254,Lebanon,4/23/20,688,22,140
6255,Lebanon,4/24/20,696,22,140
6256,Lebanon,4/25/20,704,24,143
6257,Lebanon,4/26/20,707,24,145
6258,Lebanon,4/27/20,710,24,145
6259,Lebanon,4/28/20,717,24,145
6260,Lebanon,4/29/20,721,24,150
6261,Lebanon,4/3/20,508,17,50
6262,Lebanon,4/30/20,725,24,150
6263,Lebanon,4/4/20,520,17,54
6264,Lebanon,4/5/20,527,18,54
6265,Lebanon,4/6/20,541,19,60
6266,Lebanon,4/7/20,548,19,62
6267,Lebanon,4/8/20,576,19,62
6268,Lebanon,4/9/20,582,19,67
6269,Lebanon,5/1/20,729,24,192
6270,Lebanon,5/2/20,733,25,197
6271,Lebanon,5/3/20,737,25,200
6272,Lebanon,5/4/20,740,25,200
6273,Lebanon,5/5/20,741,25,206
6274,Lebanon,5/6/20,750,25,206
6275,Lebanon,5/7/20,784,25,220
6276,Liberia,3/16/20,1,0,0
6277,Liberia,3/17/20,1,0,0
6278,Liberia,3/18/20,2,0,0
6279,Liberia,3/19/20,2,0,0
6280,Liberia,3/20/20,2,0,0
6281,Liberia,3/21/20,3,0,0
6282,Liberia,3/22/20,3,0,0
6283,Liberia,3/23/20,3,0,0
6284,Liberia,3/24/20,3,0,0
6285,Liberia,3/25/20,3,0,0
6286,Liberia,3/26/20,3,0,0
6287,Liberia,3/27/20,3,0,0
6288,Liberia,3/28/20,3,0,0
6289,Liberia,3/29/20,3,0,0
6290,Liberia,3/30/20,3,0,0
6291,Liberia,3/31/20,3,0,0
6292,Liberia,4/1/20,6,0,0
6293,Liberia,4/10/20,37,5,3
6294,Liberia,4/11/20,48,5,3
6295,Liberia,4/12/20,50,5,3
6296,Liberia,4/13/20,59,6,4
6297,Liberia,4/14/20,59,6,4
6298,Liberia,4/15/20,59,6,4
6299,Liberia,4/16/20,59,6,4
6300,Liberia,4/17/20,76,7,7
6301,Liberia,4/18/20,76,7,7
6302,Liberia,4/19/20,91,8,7
6303,Liberia,4/2/20,6,0,0
6304,Liberia,4/20/20,99,8,7
6305,Liberia,4/21/20,101,8,7
6306,Liberia,4/22/20,101,8,20
6307,Liberia,4/23/20,101,8,20
6308,Liberia,4/24/20,117,8,25
6309,Liberia,4/25/20,120,11,25
6310,Liberia,4/26/20,124,12,25
6311,Liberia,4/27/20,124,12,25
6312,Liberia,4/28/20,141,16,45
6313,Liberia,4/29/20,141,16,45
6314,Liberia,4/3/20,7,0,0
6315,Liberia,4/30/20,141,16,45
6316,Liberia,4/4/20,10,1,3
6317,Liberia,4/5/20,13,3,3
6318,Liberia,4/6/20,14,3,3
6319,Liberia,4/7/20,14,3,3
6320,Liberia,4/8/20,31,4,3
6321,Liberia,4/9/20,31,4,3
6322,Liberia,5/1/20,152,18,45
6323,Liberia,5/2/20,154,18,48
6324,Liberia,5/3/20,158,18,58
6325,Liberia,5/4/20,166,18,58
6326,Liberia,5/5/20,170,20,58
6327,Liberia,5/6/20,178,20,75
6328,Liberia,5/7/20,189,20,79
6329,Libya,3/24/20,1,0,0
6330,Libya,3/25/20,1,0,0
6331,Libya,3/26/20,1,0,0
6332,Libya,3/27/20,1,0,0
6333,Libya,3/28/20,3,0,0
6334,Libya,3/29/20,8,0,0
6335,Libya,3/30/20,8,0,0
6336,Libya,3/31/20,10,0,1
6337,Libya,4/1/20,10,0,0
6338,Libya,4/10/20,24,1,8
6339,Libya,4/11/20,24,1,8
6340,Libya,4/12/20,25,1,9
6341,Libya,4/13/20,26,1,9
6342,Libya,4/14/20,35,1,9
6343,Libya,4/15/20,48,1,9
6344,Libya,4/16/20,49,1,11
6345,Libya,4/17/20,49,1,11
6346,Libya,4/18/20,49,1,11
6347,Libya,4/19/20,51,1,11
6348,Libya,4/2/20,11,1,0
6349,Libya,4/20/20,51,1,15
6350,Libya,4/21/20,51,1,15
6351,Libya,4/22/20,59,1,15
6352,Libya,4/23/20,60,2,15
6353,Libya,4/24/20,61,2,18
6354,Libya,4/25/20,61,2,18
6355,Libya,4/26/20,61,2,18
6356,Libya,4/27/20,61,2,18
6357,Libya,4/28/20,61,2,18
6358,Libya,4/29/20,61,2,18
6359,Libya,4/3/20,11,1,0
6360,Libya,4/30/20,61,3,18
6361,Libya,4/4/20,18,1,0
6362,Libya,4/5/20,18,1,0
6363,Libya,4/6/20,19,1,1
6364,Libya,4/7/20,20,1,1
6365,Libya,4/8/20,21,1,8
6366,Libya,4/9/20,24,1,8
6367,Libya,5/1/20,63,3,18
6368,Libya,5/2/20,63,3,22
6369,Libya,5/3/20,63,3,22
6370,Libya,5/4/20,63,3,23
6371,Libya,5/5/20,63,3,23
6372,Libya,5/6/20,64,3,24
6373,Libya,5/7/20,64,3,24
6374,Liechtenstein,3/10/20,1,0,0
6375,Liechtenstein,3/11/20,1,0,0
6376,Liechtenstein,3/12/20,1,0,0
6377,Liechtenstein,3/13/20,1,0,0
6378,Liechtenstein,3/14/20,4,0,0
6379,Liechtenstein,3/15/20,4,0,0
6380,Liechtenstein,3/16/20,4,0,0
6381,Liechtenstein,3/17/20,7,0,0
6382,Liechtenstein,3/18/20,28,0,0
6383,Liechtenstein,3/19/20,28,0,0
6384,Liechtenstein,3/20/20,28,0,0
6385,Liechtenstein,3/21/20,37,0,0
6386,Liechtenstein,3/22/20,37,0,0
6387,Liechtenstein,3/23/20,51,0,0
6388,Liechtenstein,3/24/20,51,0,0
6389,Liechtenstein,3/25/20,51,0,0
6390,Liechtenstein,3/26/20,56,0,0
6391,Liechtenstein,3/27/20,56,0,0
6392,Liechtenstein,3/28/20,56,0,0
6393,Liechtenstein,3/29/20,56,0,0
6394,Liechtenstein,3/30/20,62,0,0
6395,Liechtenstein,3/31/20,68,0,0
6396,Liechtenstein,3/4/20,1,0,0
6397,Liechtenstein,3/5/20,1,0,0
6398,Liechtenstein,3/6/20,1,0,0
6399,Liechtenstein,3/7/20,1,0,0
6400,Liechtenstein,3/8/20,1,0,0
6401,Liechtenstein,3/9/20,1,0,0
6402,Liechtenstein,4/1/20,68,0,0
6403,Liechtenstein,4/10/20,79,1,55
6404,Liechtenstein,4/11/20,79,1,55
6405,Liechtenstein,4/12/20,79,1,55
6406,Liechtenstein,4/13/20,79,1,55
6407,Liechtenstein,4/14/20,79,1,55
6408,Liechtenstein,4/15/20,79,1,55
6409,Liechtenstein,4/16/20,79,1,55
6410,Liechtenstein,4/17/20,79,1,55
6411,Liechtenstein,4/18/20,79,1,55
6412,Liechtenstein,4/19/20,81,1,55
6413,Liechtenstein,4/2/20,75,0,0
6414,Liechtenstein,4/20/20,81,1,55
6415,Liechtenstein,4/21/20,81,1,55
6416,Liechtenstein,4/22/20,81,1,55
6417,Liechtenstein,4/23/20,81,1,55
6418,Liechtenstein,4/24/20,81,1,55
6419,Liechtenstein,4/25/20,81,1,55
6420,Liechtenstein,4/26/20,82,1,55
6421,Liechtenstein,4/27/20,82,1,55
6422,Liechtenstein,4/28/20,82,1,55
6423,Liechtenstein,4/29/20,82,1,55
6424,Liechtenstein,4/3/20,75,0,0
6425,Liechtenstein,4/30/20,82,1,55
6426,Liechtenstein,4/4/20,77,1,0
6427,Liechtenstein,4/5/20,77,1,0
6428,Liechtenstein,4/6/20,77,1,55
6429,Liechtenstein,4/7/20,78,1,55
6430,Liechtenstein,4/8/20,78,1,55
6431,Liechtenstein,4/9/20,78,1,55
6432,Liechtenstein,5/1/20,82,1,55
6433,Liechtenstein,5/2/20,82,1,55
6434,Liechtenstein,5/3/20,82,1,55
6435,Liechtenstein,5/4/20,82,1,55
6436,Liechtenstein,5/5/20,82,1,55
6437,Liechtenstein,5/6/20,82,1,55
6438,Liechtenstein,5/7/20,82,1,55
6439,Lithuania,2/28/20,1,0,0
6440,Lithuania,2/29/20,1,0,0
6441,Lithuania,3/1/20,1,0,0
6442,Lithuania,3/10/20,1,0,0
6443,Lithuania,3/11/20,3,0,0
6444,Lithuania,3/12/20,3,0,0
6445,Lithuania,3/13/20,6,0,0
6446,Lithuania,3/14/20,8,0,0
6447,Lithuania,3/15/20,12,0,1
6448,Lithuania,3/16/20,17,0,1
6449,Lithuania,3/17/20,25,0,1
6450,Lithuania,3/18/20,27,0,1
6451,Lithuania,3/19/20,36,0,1
6452,Lithuania,3/2/20,1,0,0
6453,Lithuania,3/20/20,49,0,1
6454,Lithuania,3/21/20,83,1,1
6455,Lithuania,3/22/20,143,1,1
6456,Lithuania,3/23/20,179,1,1
6457,Lithuania,3/24/20,209,2,1
6458,Lithuania,3/25/20,274,4,1
6459,Lithuania,3/26/20,299,4,1
6460,Lithuania,3/27/20,358,5,1
6461,Lithuania,3/28/20,394,7,1
6462,Lithuania,3/29/20,460,7,1
6463,Lithuania,3/3/20,1,0,0
6464,Lithuania,3/30/20,491,7,7
6465,Lithuania,3/31/20,537,8,7
6466,Lithuania,3/4/20,1,0,0
6467,Lithuania,3/5/20,1,0,0
6468,Lithuania,3/6/20,1,0,0
6469,Lithuania,3/7/20,1,0,0
6470,Lithuania,3/8/20,1,0,0
6471,Lithuania,3/9/20,1,0,0
6472,Lithuania,4/1/20,581,8,7
6473,Lithuania,4/10/20,999,22,54
6474,Lithuania,4/11/20,1026,23,54
6475,Lithuania,4/12/20,1053,23,97
6476,Lithuania,4/13/20,1062,24,101
6477,Lithuania,4/14/20,1070,29,101
6478,Lithuania,4/15/20,1091,30,138
6479,Lithuania,4/16/20,1128,32,178
6480,Lithuania,4/17/20,1149,33,210
6481,Lithuania,4/18/20,1239,33,228
6482,Lithuania,4/19/20,1298,35,242
6483,Lithuania,4/2/20,649,9,7
6484,Lithuania,4/20/20,1326,37,242
6485,Lithuania,4/21/20,1350,38,298
6486,Lithuania,4/22/20,1370,38,357
6487,Lithuania,4/23/20,1398,40,399
6488,Lithuania,4/24/20,1410,40,430
6489,Lithuania,4/25/20,1426,41,460
6490,Lithuania,4/26/20,1438,41,467
6491,Lithuania,4/27/20,1449,41,474
6492,Lithuania,4/28/20,1344,44,536
6493,Lithuania,4/29/20,1375,45,563
6494,Lithuania,4/3/20,696,9,7
6495,Lithuania,4/30/20,1385,45,589
6496,Lithuania,4/4/20,771,11,7
6497,Lithuania,4/5/20,811,13,7
6498,Lithuania,4/6/20,843,15,8
6499,Lithuania,4/7/20,880,15,8
6500,Lithuania,4/8/20,912,15,8
6501,Lithuania,4/9/20,955,16,8
6502,Lithuania,5/1/20,1399,45,594
6503,Lithuania,5/2/20,1406,46,632
6504,Lithuania,5/3/20,1410,46,635
6505,Lithuania,5/4/20,1419,46,638
6506,Lithuania,5/5/20,1423,46,678
6507,Lithuania,5/6/20,1428,48,718
6508,Lithuania,5/7/20,1433,49,739
6509,Luxembourg,2/29/20,1,0,0
6510,Luxembourg,3/1/20,1,0,0
6511,Luxembourg,3/10/20,5,0,0
6512,Luxembourg,3/11/20,7,0,0
6513,Luxembourg,3/12/20,19,0,0
6514,Luxembourg,3/13/20,34,0,0
6515,Luxembourg,3/14/20,51,1,0
6516,Luxembourg,3/15/20,59,1,0
6517,Luxembourg,3/16/20,77,1,0
6518,Luxembourg,3/17/20,140,1,0
6519,Luxembourg,3/18/20,203,2,0
6520,Luxembourg,3/19/20,335,4,0
6521,Luxembourg,3/2/20,1,0,0
6522,Luxembourg,3/20/20,484,4,0
6523,Luxembourg,3/21/20,670,8,0
6524,Luxembourg,3/22/20,798,8,6
6525,Luxembourg,3/23/20,875,8,6
6526,Luxembourg,3/24/20,1099,8,6
6527,Luxembourg,3/25/20,1333,8,6
6528,Luxembourg,3/26/20,1453,9,6
6529,Luxembourg,3/27/20,1605,15,40
6530,Luxembourg,3/28/20,1831,18,40
6531,Luxembourg,3/29/20,1950,21,40
6532,Luxembourg,3/3/20,1,0,0
6533,Luxembourg,3/30/20,1988,22,40
6534,Luxembourg,3/31/20,2178,23,80
6535,Luxembourg,3/4/20,1,0,0
6536,Luxembourg,3/5/20,1,0,0
6537,Luxembourg,3/6/20,2,0,0
6538,Luxembourg,3/7/20,2,0,0
6539,Luxembourg,3/8/20,3,0,0
6540,Luxembourg,3/9/20,3,0,0
6541,Luxembourg,4/1/20,2319,29,80
6542,Luxembourg,4/10/20,3223,54,500
6543,Luxembourg,4/11/20,3270,62,500
6544,Luxembourg,4/12/20,3281,66,500
6545,Luxembourg,4/13/20,3292,69,500
6546,Luxembourg,4/14/20,3307,67,500
6547,Luxembourg,4/15/20,3373,69,526
6548,Luxembourg,4/16/20,3444,69,552
6549,Luxembourg,4/17/20,3480,72,579
6550,Luxembourg,4/18/20,3537,72,601
6551,Luxembourg,4/19/20,3550,73,627
6552,Luxembourg,4/2/20,2487,30,80
6553,Luxembourg,4/20/20,3558,75,637
6554,Luxembourg,4/21/20,3618,78,670
6555,Luxembourg,4/22/20,3654,80,711
6556,Luxembourg,4/23/20,3665,83,728
6557,Luxembourg,4/24/20,3695,85,3007
6558,Luxembourg,4/25/20,3711,85,3088
6559,Luxembourg,4/26/20,3723,88,3104
6560,Luxembourg,4/27/20,3729,88,3123
6561,Luxembourg,4/28/20,3741,89,3123
6562,Luxembourg,4/29/20,3769,89,3134
6563,Luxembourg,4/3/20,2612,31,500
6564,Luxembourg,4/30/20,3784,90,3213
6565,Luxembourg,4/4/20,2729,31,500
6566,Luxembourg,4/5/20,2804,36,500
6567,Luxembourg,4/6/20,2843,41,500
6568,Luxembourg,4/7/20,2970,44,500
6569,Luxembourg,4/8/20,3034,46,500
6570,Luxembourg,4/9/20,3115,52,500
6571,Luxembourg,5/1/20,3802,92,3213
6572,Luxembourg,5/2/20,3812,92,3318
6573,Luxembourg,5/3/20,3824,96,3379
6574,Luxembourg,5/4/20,3828,96,3405
6575,Luxembourg,5/5/20,3840,96,3412
6576,Luxembourg,5/6/20,3851,98,3452
6577,Luxembourg,5/7/20,3859,100,3505
6619,Madagascar,3/20/20,3,0,0
6620,Madagascar,3/21/20,3,0,0
6621,Madagascar,3/22/20,3,0,0
6622,Madagascar,3/23/20,12,0,0
6623,Madagascar,3/24/20,17,0,0
6624,Madagascar,3/25/20,19,0,0
6625,Madagascar,3/26/20,23,0,0
6626,Madagascar,3/27/20,26,0,0
6627,Madagascar,3/28/20,26,0,0
6628,Madagascar,3/29/20,39,0,0
6629,Madagascar,3/30/20,43,0,0
6630,Madagascar,3/31/20,57,0,0
6631,Madagascar,4/1/20,57,0,0
6632,Madagascar,4/10/20,93,0,11
6633,Madagascar,4/11/20,102,0,11
6634,Madagascar,4/12/20,106,0,20
6635,Madagascar,4/13/20,106,0,21
6636,Madagascar,4/14/20,108,0,23
6637,Madagascar,4/15/20,110,0,29
6638,Madagascar,4/16/20,111,0,33
6639,Madagascar,4/17/20,117,0,33
6640,Madagascar,4/18/20,120,0,35
6641,Madagascar,4/19/20,121,0,39
6642,Madagascar,4/2/20,59,0,0
6643,Madagascar,4/20/20,121,0,41
6644,Madagascar,4/21/20,121,0,44
6645,Madagascar,4/22/20,121,0,52
6646,Madagascar,4/23/20,121,0,58
6647,Madagascar,4/24/20,122,0,61
6648,Madagascar,4/25/20,123,0,62
6649,Madagascar,4/26/20,124,0,71
6650,Madagascar,4/27/20,128,0,75
6651,Madagascar,4/28/20,128,0,82
6652,Madagascar,4/29/20,128,0,90
6653,Madagascar,4/3/20,70,0,0
6654,Madagascar,4/30/20,128,0,92
6655,Madagascar,4/4/20,70,0,0
6656,Madagascar,4/5/20,72,0,2
6657,Madagascar,4/6/20,82,0,2
6658,Madagascar,4/7/20,88,0,7
6659,Madagascar,4/8/20,93,0,11
6660,Madagascar,4/9/20,93,0,11
6661,Madagascar,5/1/20,132,0,94
6662,Madagascar,5/2/20,135,0,97
6663,Madagascar,5/3/20,149,0,98
6664,Madagascar,5/4/20,149,0,99
6665,Madagascar,5/5/20,151,0,101
6666,Madagascar,5/6/20,158,0,101
6667,Madagascar,5/7/20,193,0,101
6668,Malawi,4/10/20,9,1,0
6669,Malawi,4/11/20,12,2,0
6670,Malawi,4/12/20,13,2,0
6671,Malawi,4/13/20,16,2,0
6672,Malawi,4/14/20,16,2,0
6673,Malawi,4/15/20,16,2,0
6674,Malawi,4/16/20,16,2,0
6675,Malawi,4/17/20,17,2,3
6676,Malawi,4/18/20,17,2,3
6677,Malawi,4/19/20,17,2,3
6678,Malawi,4/2/20,3,0,0
6679,Malawi,4/20/20,17,2,3
6680,Malawi,4/21/20,18,2,3
6681,Malawi,4/22/20,23,3,3
6682,Malawi,4/23/20,33,3,3
6683,Malawi,4/24/20,33,3,4
6684,Malawi,4/25/20,33,3,4
6685,Malawi,4/26/20,34,3,4
6686,Malawi,4/27/20,36,3,4
6687,Malawi,4/28/20,36,3,5
6688,Malawi,4/29/20,36,3,7
6689,Malawi,4/3/20,3,0,0
6690,Malawi,4/30/20,37,3,7
6691,Malawi,4/4/20,4,0,0
6692,Malawi,4/5/20,4,0,0
6693,Malawi,4/6/20,5,0,0
6694,Malawi,4/7/20,8,1,0
6695,Malawi,4/8/20,8,1,0
6696,Malawi,4/9/20,8,1,0
6697,Malawi,5/1/20,37,3,9
6698,Malawi,5/2/20,38,3,9
6699,Malawi,5/3/20,39,3,9
6700,Malawi,5/4/20,41,3,9
6701,Malawi,5/5/20,41,3,9
6702,Malawi,5/6/20,43,3,9
6703,Malawi,5/7/20,43,3,14
6704,Malaysia,1/25/20,3,0,0
6705,Malaysia,1/26/20,4,0,0
6706,Malaysia,1/27/20,4,0,0
6707,Malaysia,1/28/20,4,0,0
6708,Malaysia,1/29/20,7,0,0
6709,Malaysia,1/30/20,8,0,0
6710,Malaysia,1/31/20,8,0,0
6711,Malaysia,2/1/20,8,0,0
6712,Malaysia,2/10/20,18,0,1
6713,Malaysia,2/11/20,18,0,3
6714,Malaysia,2/12/20,18,0,3
6715,Malaysia,2/13/20,19,0,3
6716,Malaysia,2/14/20,19,0,3
6717,Malaysia,2/15/20,22,0,7
6718,Malaysia,2/16/20,22,0,7
6719,Malaysia,2/17/20,22,0,7
6720,Malaysia,2/18/20,22,0,13
6721,Malaysia,2/19/20,22,0,15
6722,Malaysia,2/2/20,8,0,0
6723,Malaysia,2/20/20,22,0,15
6724,Malaysia,2/21/20,22,0,15
6725,Malaysia,2/22/20,22,0,15
6726,Malaysia,2/23/20,22,0,15
6727,Malaysia,2/24/20,22,0,18
6728,Malaysia,2/25/20,22,0,18
6729,Malaysia,2/26/20,22,0,18
6730,Malaysia,2/27/20,23,0,18
6731,Malaysia,2/28/20,23,0,18
6732,Malaysia,2/29/20,25,0,18
6733,Malaysia,2/3/20,8,0,0
6734,Malaysia,2/4/20,10,0,0
6735,Malaysia,2/5/20,12,0,0
6736,Malaysia,2/6/20,12,0,0
6737,Malaysia,2/7/20,12,0,1
6738,Malaysia,2/8/20,16,0,1
6739,Malaysia,2/9/20,16,0,1
6740,Malaysia,3/1/20,29,0,18
6741,Malaysia,3/10/20,129,0,24
6742,Malaysia,3/11/20,149,0,26
6743,Malaysia,3/12/20,149,0,26
6744,Malaysia,3/13/20,197,0,26
6745,Malaysia,3/14/20,238,0,35
6746,Malaysia,3/15/20,428,0,42
6747,Malaysia,3/16/20,566,0,42
6748,Malaysia,3/17/20,673,2,49
6749,Malaysia,3/18/20,790,2,60
6750,Malaysia,3/19/20,900,2,75
6751,Malaysia,3/2/20,29,0,18
6752,Malaysia,3/20/20,1030,3,87
6753,Malaysia,3/21/20,1183,4,114
6754,Malaysia,3/22/20,1306,10,139
6755,Malaysia,3/23/20,1518,14,139
6756,Malaysia,3/24/20,1624,16,183
6757,Malaysia,3/25/20,1796,20,199
6758,Malaysia,3/26/20,2031,23,215
6759,Malaysia,3/27/20,2161,26,259
6760,Malaysia,3/28/20,2320,27,320
6761,Malaysia,3/29/20,2470,35,388
6762,Malaysia,3/3/20,36,0,22
6763,Malaysia,3/30/20,2626,37,479
6764,Malaysia,3/31/20,2766,43,537
6765,Malaysia,3/4/20,50,0,22
6766,Malaysia,3/5/20,50,0,22
6767,Malaysia,3/6/20,83,0,22
6768,Malaysia,3/7/20,93,0,23
6769,Malaysia,3/8/20,99,0,24
6770,Malaysia,3/9/20,117,0,24
6771,Malaysia,4/1/20,2908,45,645
6772,Malaysia,4/10/20,4346,70,1830
6773,Malaysia,4/11/20,4530,73,1995
6774,Malaysia,4/12/20,4683,76,2108
6775,Malaysia,4/13/20,4817,77,2276
6776,Malaysia,4/14/20,4987,82,2478
6777,Malaysia,4/15/20,5072,83,2647
6778,Malaysia,4/16/20,5182,84,2766
6779,Malaysia,4/17/20,5251,86,2967
6780,Malaysia,4/18/20,5305,88,3102
6781,Malaysia,4/19/20,5389,89,3197
6782,Malaysia,4/2/20,3116,50,767
6783,Malaysia,4/20/20,5425,89,3295
6784,Malaysia,4/21/20,5482,92,3349
6785,Malaysia,4/22/20,5532,93,3452
6786,Malaysia,4/23/20,5603,95,3542
6787,Malaysia,4/24/20,5691,96,3663
6788,Malaysia,4/25/20,5742,98,3762
6789,Malaysia,4/26/20,5780,98,3862
6790,Malaysia,4/27/20,5820,99,3957
6791,Malaysia,4/28/20,5851,100,4032
6792,Malaysia,4/29/20,5945,100,4087
6793,Malaysia,4/3/20,3333,53,827
6794,Malaysia,4/30/20,6002,102,4171
6795,Malaysia,4/4/20,3483,57,915
6796,Malaysia,4/5/20,3662,61,1005
6797,Malaysia,4/6/20,3793,62,1241
6798,Malaysia,4/7/20,3963,63,1321
6799,Malaysia,4/8/20,4119,65,1487
6800,Malaysia,4/9/20,4228,67,1608
6801,Malaysia,5/1/20,6071,103,4210
6802,Malaysia,5/2/20,6176,103,4326
6803,Malaysia,5/3/20,6298,105,4413
6804,Malaysia,5/4/20,6353,105,4484
6805,Malaysia,5/5/20,6383,106,4567
6806,Malaysia,5/6/20,6428,107,4702
6807,Malaysia,5/7/20,6467,107,4776
6808,Maldives,3/10/20,6,0,0
6809,Maldives,3/11/20,8,0,0
6810,Maldives,3/12/20,8,0,0
6811,Maldives,3/13/20,9,0,0
6812,Maldives,3/14/20,10,0,0
6813,Maldives,3/15/20,13,0,0
6814,Maldives,3/16/20,13,0,0
6815,Maldives,3/17/20,13,0,0
6816,Maldives,3/18/20,13,0,0
6817,Maldives,3/19/20,13,0,0
6818,Maldives,3/20/20,13,0,0
6819,Maldives,3/21/20,13,0,0
6820,Maldives,3/22/20,13,0,0
6821,Maldives,3/23/20,13,0,0
6822,Maldives,3/24/20,13,0,5
6823,Maldives,3/25/20,13,0,8
6824,Maldives,3/26/20,13,0,8
6825,Maldives,3/27/20,16,0,9
6826,Maldives,3/28/20,16,0,9
6827,Maldives,3/29/20,17,0,13
6828,Maldives,3/30/20,17,0,13
